MONTH,CITY,STORE,STATUS,ZONE MAPPING,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,GM_PCT,EBITDA_PCT,AOV,VARIANCE_PCT,VARIANCE_CATEGORY,DISCOUNT_PCT
2023-12-01,Pune,"Dorsey, Schultz and Sharp",Active,East,14186,5178708.86,1321559.62,3927953.28,1224154.91,2629935.95,1227418.85,24339.23,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,66.95435924329529,31.248305733412394,276.88941773579586,1.9882475494870173,Var <2%,25.519094734358173
2023-12-01,Pune,"Taylor, Weiss and Rodgers",Inactive,East,12984,5836592.04,1315614.88,4629289.63,1455473.21,3061045.61,1677037.5,26425.15,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,66.12344127623744,36.2266704837822,356.5380183302526,1.8155710334235557,Var <2%,22.540805850120712
2023-12-01,Ahmedabad,"Barron, Ross and Williams",Active,East,9425,4162814.28,932046.51,3378991.76,1274188.92,1955755.92,686115.63,24306.76,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,57.87986650787216,20.305335991704226,358.5137145888594,1.9076260685110966,Var <2%,22.3898172560319
2023-12-01,Ahmedabad,"Becker, Miller and Anderson",Active,North,8056,2478520.6,389808.35,2182987.55,665474.6,1452026.95,-23331.25,20401.25,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,66.51558548742067,-1.068776136629822,270.97660749751736,3.065669223137893,Var 3%-5%,15.72746056659767
2023-12-01,Bangalore,Sanders Ltd,Active,East,13758,4151281.8,1065106.45,3212279.3,1242292.13,1844118.41,494849.29,13759.87,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,57.408408104488295,15.404927273914195,233.4844672190725,1.107619509752509,Var <2%,25.657290960107794
2023-12-01,Ahmedabad,Hopkins-Singleton,Inactive,South,13436,6178652.1,1210751.09,5047051.99,2471372.27,2462180.75,1048489.88,16218.24,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,48.78453312703046,20.774303139286662,375.6364982137541,0.6562443140142541,Var <2%,19.59571554449554
2023-12-01,Bangalore,Duffy-Bowen,Active,East,11131,3529992.4,1002971.91,2591142.18,788319.04,1729451.93,250675.75,23800.1,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,66.74477160492984,9.674334042140442,232.78610906477408,3.0190949085791456,Var 3%-5%,28.4128631551728
2023-12-01,Pune,"Long, Freeman and Castro",Inactive,West,13781,6056996.67,1379329.28,4773523.97,1457088.03,3191949.99,1868125.05,28928.03,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,66.86779012864159,39.1351350017417,346.3844401712503,1.9853316618076946,Var <2%,22.77249526703141
2023-12-01,Ahmedabad,Salinas-Kramer,Active,West,11345,4482372.76,718771.61,3835938.0,1774050.65,1923825.0,514455.99,17331.23,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,50.15266148722945,13.411478235571064,338.1170559717937,0.9769298300474115,Var <2%,16.035516198344915
2023-12-01,Mumbai,Barber-Fields,Active,South,10513,5217981.98,1085321.86,4189658.46,1961469.73,2157989.38,656425.45,23876.71,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,51.50752503104991,15.667755648034372,398.5216836297917,1.2172866924640229,Var <2%,20.799647529637504
2023-12-01,Hyderabad,Sanchez and Sons,Active,North,12180,3751779.55,870372.11,2959125.96,1062272.43,1802643.16,483768.38,17447.33,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,60.9180948823145,16.348353755106796,242.94958620689656,1.6424534335321122,Var <2%,23.198913966040465
2023-12-01,Pune,"Savage, Cunningham and Foster",Active,North,11658,3628851.39,830134.52,2828691.63,1117347.24,1649260.34,301707.04,17341.5,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,58.304706052387914,10.665957250348988,242.6395290787442,1.5520242391255201,Var <2%,22.87595800389059
2023-12-01,Bangalore,"Cortez, Shepard and Krause",Active,West,10093,3215481.7,868298.74,2461516.63,1139221.31,1210692.13,-67119.17,16454.48,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,49.18480400435076,-2.7267404648816043,243.88354602199544,1.4443620265495207,Var <2%,27.003690924442203
2023-12-01,Bangalore,"Franco, Rangel and Mooney",Active,West,11848,3733061.33,969215.32,2876612.17,1146181.99,1672167.1,222499.46,19162.55,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,58.12973738479317,7.734774340470095,242.79305958811614,1.6718592830096728,Var <2%,25.96301625722286
2023-12-01,Hyderabad,Pacheco Ltd,Active,South,13593,6670510.43,1784651.12,4990030.8,1939386.08,2911915.62,1509825.03,19996.45,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,58.35466225980008,30.256827873687676,367.10297947472964,1.0310711315407606,Var <2%,26.754341196645132
2023-12-01,Bangalore,"Stevens, Chang and Webster",Active,South,7511,3695130.41,925687.78,2892489.91,1209119.12,1571007.45,278726.52,28006.35,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,54.31332515866926,9.636214081037192,385.1005072560245,2.3162606178951166,Var 2%-3%,25.051559141048013
2023-12-01,Ahmedabad,"Holt, Willis and Dunlap",Inactive,West,13723,5592089.98,1256953.83,4420433.39,1810347.88,2539252.22,1153820.54,16605.16,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,57.44351279547276,26.101977752004995,322.1185885010566,0.9172358629767887,Var <2%,22.477353449166067
2023-12-01,Pune,Gonzalez Group,Active,North,9550,3778404.24,928281.85,2919020.92,1227056.96,1625781.09,398650.4,26930.39,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,55.69610957087625,13.656990166415115,305.65664083769633,2.1947139275425323,Var 2%-3%,24.568092534217563
2023-12-01,Ahmedabad,Mcmillan Ltd,Active,East,9324,3000925.83,751855.69,2292629.7,841421.56,1356954.2,24632.51,20054.16,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,59.18767431129414,1.0744216564934144,245.88478120978124,2.383366549342995,Var 2%-3%,25.054124380008417
2023-12-01,Bangalore,"Foster, Davis and Smith",Active,West,13932,4947893.06,1333369.52,3708871.59,1486666.84,2104760.64,682869.51,16858.7,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,56.749353244661684,18.411786265158884,266.21243109388456,1.1339931413281539,Var <2%,26.948228343480007
2023-12-01,Pune,"Green, Howard and Campbell",Inactive,East,14978,4545462.9,902136.2,3717773.22,1175853.75,2477565.23,1122814.79,25370.39,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,66.64110701190106,30.201271663364125,248.21559754306318,2.1576144142075493,Var 2%-3%,19.846959921287663
2023-12-01,Mumbai,Mason Ltd,Inactive,West,14495,5728065.89,1121839.02,4732219.93,1630877.01,3025494.78,1744692.08,14236.34,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,More than 20%,63.9339427320319,36.86836423090759,326.47257192135214,0.8729254206606297,Var <2%,19.584953133281783
2023-12-01,Bangalore,French PLC,Active,East,10870,4515006.22,1294493.73,3274446.65,1189139.05,1942169.63,621931.31,25091.94,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,59.312911083770445,18.99347818050418,301.23704231830726,2.1100930122511743,Var 2%-3%,28.67091797716283
2023-12-01,Bangalore,"Nixon, Campbell and Kramer",Inactive,West,8691,4302806.84,1208322.95,3197379.16,1301909.94,1759274.81,600173.71,14591.75,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.022401847393034,18.770801958939394,367.8954274536877,1.1207956519634532,Var <2%,28.082202964983665
2023-12-01,Bangalore,Serrano-Yang,Inactive,East,7814,2861493.58,735098.13,2222330.59,1042534.17,1068212.87,-362129.99,25604.07,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,48.06723512724541,-16.295054913499616,284.4037100076785,2.455945400811179,Var 2%-3%,25.689316066891195
2023-12-01,Bangalore,Miller-Salazar,Inactive,South,7669,2528305.26,479515.33,2085916.71,770418.64,1264261.38,-151383.27,29571.58,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,60.60938933654738,-7.257397635977517,271.99331203546745,3.8383780537812537,Var 3%-5%,18.965879539403403
2023-12-01,Hyderabad,Reyes and Sons,Active,East,8160,3360513.65,585256.73,2848199.7,901521.66,1866191.24,601027.29,28212.07,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,65.5217834620234,21.102006646514287,349.04408088235294,3.129383491462645,Var 3%-5%,17.41569268733665
2023-12-01,Mumbai,Ballard-Johnson,Active,East,14665,5070279.04,1260669.36,3896820.1,1239605.43,2526473.66,1278822.06,12259.49,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,64.83423907611234,32.81706692079524,265.72247528128196,0.9889832444506151,Var <2%,24.863904926226706
2023-12-01,Pune,Guerrero-Barron,Active,South,14994,7152331.58,1443205.08,5810430.21,2481934.64,3260632.4,1711857.97,28102.84,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,56.11688432963727,29.461811055811648,387.5170208083233,1.1322957320100902,Var <2%,20.17810645182644
2023-12-01,Hyderabad,"Johnson, Daniel and King",Active,East,9834,3290653.63,710636.06,2660727.81,1025641.54,1519010.13,-17269.04,18119.28,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,57.09002342483126,-0.6490344459548458,270.56414582062234,1.7666289140355995,Var <2%,21.595589809918707
2023-12-01,Hyderabad,Hodges Inc,Inactive,South,9014,2742260.94,586330.33,2259892.52,996149.67,1114589.13,-159962.25,19389.47,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,49.32044865567323,-7.07831229071018,250.70917683603284,1.9464414418769018,Var <2%,21.381274168606286
2023-12-01,Mumbai,Edwards-Jackson,Active,South,14932,5834256.02,1469778.12,4454014.15,1978037.9,2399635.67,963021.49,17592.32,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,53.87579808205144,21.621428616251702,298.28650884007504,0.8893823520772783,Var <2%,25.192211568391205
2023-12-01,Mumbai,Rogers-Duffy,Inactive,South,13744,6842122.99,1578715.51,5370699.74,2015424.92,3293994.99,2020972.57,20311.94,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,0% to 10%,61.33269684519731,37.6295951707775,390.76686117578583,1.007824196199777,Var <2%,23.07347459710016
2023-12-01,Hyderabad,Stewart-Young,Inactive,West,12479,5225197.23,1002299.65,4283282.89,2067335.65,2089453.32,796120.61,28541.59,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,48.78158584571098,18.586692274252286,343.2392731789406,1.3805977756925925,Var <2%,19.182044349357504
2023-12-01,Ahmedabad,"Garcia, Garcia and Watkins",Inactive,West,13991,6814724.96,1910001.53,4944136.34,1717619.06,3131344.02,1726176.74,22752.53,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,63.33449979253606,34.91361526652398,353.37976842255733,1.3246551886772844,Var <2%,28.027565913679958
2023-12-01,Hyderabad,Mckenzie LLC,Inactive,West,8612,4150121.15,687876.59,3503438.2,1259732.29,2122045.28,710405.95,28437.33,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,60.570364278153946,20.27739350447226,406.80889456572226,2.2574105804654736,Var 2%-3%,16.57485565210548
2023-12-01,Pune,"Brown, Newton and Vargas",Inactive,North,12216,3932845.57,1073805.34,2936964.2,1231511.19,1556491.04,65702.92,16289.37,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,52.99659560031409,2.2371031965592225,240.41946627373937,1.3227139251572697,Var <2%,27.303521607638416
2023-12-01,Bangalore,Cain-Gonzalez,Active,South,11005,4837422.13,1170839.79,3798498.68,1289424.31,2458931.49,1219341.57,24896.75,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,64.73429892043558,32.10061850014912,345.1611703771013,1.9308422996926433,Var <2%,24.203796123949182
2023-12-01,Ahmedabad,Mosley PLC,Active,East,10953,3579930.88,781776.5,2839480.33,1099630.45,1686152.19,557127.0,29495.42,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,59.38242192366234,19.62073813696748,259.24224687300284,2.6823029500501736,Var 2%-3%,21.83775402948562
2023-12-01,Bangalore,Scott and Sons,Inactive,South,10804,4093584.34,896155.27,3299849.58,1229849.79,1935912.63,555285.15,24326.47,INR 30 to 40 lacs,More than 30%,EBITDA -ve,0% to 10%,58.66669322545302,16.827589759409577,305.4285061088486,1.9780033462460485,Var <2%,21.891701637689966
2023-12-01,Mumbai,Warren Ltd,Active,South,9947,3438544.58,878493.93,2675943.09,819890.44,1767358.07,527953.32,17007.85,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,66.04617551862809,19.729616895552137,269.02011561274753,2.074405209554584,Var 2%-3%,25.548423455367853
2023-12-01,Mumbai,Hess-Morales,Active,West,10964,3336689.44,666344.97,2772817.38,1271879.07,1417569.28,90119.39,20281.73,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,51.12378803684504,3.250101887344633,252.9019865012769,1.594627231345194,Var <2%,19.970242420882897
2023-12-01,Ahmedabad,Cannon-Mills,Inactive,South,13981,4963641.39,1002371.35,4089102.87,1765924.65,2198834.15,744972.33,10229.87,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,53.773021122356845,18.218478568136387,292.47570774622704,0.5792925536205636,Var <2%,20.194274147593084
2023-12-01,Hyderabad,Thomas LLC,Inactive,South,10552,3260798.05,677706.11,2687477.4,1266569.73,1363159.86,-16465.65,27239.34,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,50.72265389096854,-0.6126805010527717,254.6889120545868,2.1506387966495932,Var 2%-3%,20.783443181953572
2023-12-01,Mumbai,"Lewis, Ford and Blanchard",Active,East,7941,3647550.23,571078.25,3134477.42,1238442.34,1836318.61,439083.15,12320.35,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,58.58452188180065,14.00817715892176,394.7207429794736,0.994826291226445,Var <2%,15.65648761470243
2023-12-01,Ahmedabad,Henderson Group,Inactive,West,10892,3819269.7,1120356.82,2777587.12,1276581.95,1393008.97,107283.12,20419.83,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,50.15176517667608,3.862457426717906,255.01167095115682,1.5995706346936835,Var <2%,29.334320642503986
2023-12-01,Mumbai,Wilkins-Dean,Inactive,South,9817,4343272.59,926867.58,3486387.11,1513570.86,1900541.42,504800.26,10772.33,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,54.513206939891425,14.479179852176543,355.1377314861974,0.7117162654677429,Var <2%,21.340304132281045
2023-12-01,Ahmedabad,"Wolf, Quinn and Johnson",Inactive,East,12632,3817507.52,844943.95,3024205.17,1261183.69,1702257.24,246491.52,12445.06,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,56.287756428906576,8.150621606139243,239.40826234958834,0.9867761610523206,Var <2%,22.133393204160605
2023-12-01,Ahmedabad,Adams LLC,Inactive,East,12388,5336266.42,876427.34,4538510.9,1577613.19,2887443.3,1654361.51,21364.17,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,63.6209400753009,36.45163681329927,366.3634888601873,1.3542083785442995,Var <2%,16.42398019550156
2023-12-01,Mumbai,Frank PLC,Inactive,North,13356,4878997.57,887003.66,4030520.24,1228753.48,2709280.86,1361254.09,21100.69,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,67.21913546326714,33.773657218999595,301.77599880203655,1.7172435597089826,Var <2%,18.180038978785554
2023-12-01,Bangalore,"Price, Blevins and Kim",Inactive,North,14648,6690189.87,1401470.46,5361176.63,1852339.91,3360833.46,2137141.69,13845.78,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,62.68835541051742,39.86329564374005,366.00058915892953,0.7474751218851621,Var <2%,20.948141790182106
2023-12-01,Ahmedabad,Perkins-Williams,Inactive,South,14850,4609086.0,955741.8,3742602.68,1478209.03,2133393.13,649091.61,22839.68,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,57.00292850749521,17.34332135945566,252.0271164983165,1.5450913596435003,Var <2%,20.73603747033577
2023-12-01,Bangalore,"Fox, Smith and Curtis",Active,North,7408,3246887.95,766842.17,2595025.82,1185133.09,1308074.08,-99883.18,27835.73,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,50.40697745350372,-3.8490245156790004,350.3004616630669,2.348742958480722,Var 2%-3%,23.61775896824527
2023-12-01,Pune,Stafford-Walker,Inactive,South,10119,4888651.92,1372059.75,3597620.69,1592569.04,1910222.8,523607.99,24473.93,More than 40 lacs,More than 30%,EBITDA +ve,10% to 20%,53.09683717657294,14.554285599241426,355.5312471588102,1.5367578663968,Var <2%,28.066218917872966
2023-12-01,Mumbai,Sanchez and Sons,Inactive,South,12550,5282442.48,1079172.84,4257850.53,1345450.77,2837537.68,1489476.14,13700.19,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,66.64249155782366,34.98187946019796,339.2709585657371,1.01826022218561,Var <2%,20.429429077285473
2023-12-01,Mumbai,"Kaufman, Tate and Williams",Active,East,14154,6498409.74,1517778.5,5122757.12,2014420.21,3051127.0,1796795.72,18590.91,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,59.560251023573805,35.074778637953465,361.9299929348594,0.9228913564166435,Var <2%,23.35615267005309
2023-12-01,Hyderabad,Houston-Barnes,Active,North,11976,4076381.43,861032.44,3296683.91,1269226.65,1910091.83,605908.31,19353.16,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,57.93979289934411,18.379326818748602,275.27420758183035,1.52479937290948,Var <2%,21.122469886239276
2023-12-01,Mumbai,Vazquez-Lowe,Active,North,14415,4754165.81,1131370.27,3714735.83,1301559.32,2288580.53,915495.32,22706.62,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,61.60816366853198,24.64496432307543,257.69932917100243,1.7445705048618143,Var <2%,23.797450808725582
2023-12-01,Ahmedabad,"Fernandez, Martin and Fields",Active,North,9112,4442234.2,718094.76,3821704.92,1341302.8,2411300.9,1022860.54,15637.96,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,63.094900063608264,26.764508548190058,419.41449956101843,1.165878428047716,Var <2%,16.165171120424045
2023-12-01,Bangalore,Todd Inc,Inactive,East,13758,5499144.48,1210738.2,4382947.36,1888846.07,2402747.24,921562.76,20430.83,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,54.82035358051848,21.026096923053164,318.57445558947524,1.0816566963553573,Var <2%,22.016846518642474
2023-12-01,Ahmedabad,Aguirre-Goodman,Active,East,8522,2838238.55,673933.11,2246837.04,773101.14,1344483.76,8219.14,19335.64,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,59.83895298432502,0.365809351264745,263.6513776108895,2.5010492158891395,Var 2%-3%,23.744766274138588
2023-12-01,Hyderabad,Kelley-Mills,Active,East,11987,3655031.96,892878.33,2846773.41,924579.48,1786277.03,382290.42,29361.03,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,62.74742568991467,13.428902302414015,237.4883965963127,3.1756090887935344,Var 3%-5%,24.42874206768906
2023-12-01,Bangalore,"Jackson, Nelson and Collins",Active,South,11779,4605436.04,1207383.18,3525403.83,1674221.84,1729264.8,265764.36,13738.19,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,49.05153801912106,7.538550838869429,299.2956812972239,0.8205716633107594,Var <2%,26.216479167518735
2023-12-01,Ahmedabad,Rice-Chan,Active,East,9671,4712332.38,1184072.51,3681454.93,1154919.67,2388984.14,1101634.75,25415.61,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,64.89239133507469,29.92389614830895,380.66952021507603,2.2006387682357165,Var 2%-3%,25.12710086040238
2023-12-01,Ahmedabad,"Elliott, Hunter and Hill",Inactive,West,7804,2980209.71,693813.91,2398553.71,904601.84,1363966.34,101722.41,15481.1,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,56.86619958991871,4.2409894586017005,307.34927088672475,1.711371712443123,Var <2%,23.280707651945743
2023-12-01,Ahmedabad,Beck-Huff,Active,East,10960,3584450.46,693725.07,2963876.17,1321258.22,1556845.95,365793.68,11514.04,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,52.52736149229879,12.341732886903976,270.42665784671533,0.8714450987483734,Var <2%,19.353735746706345
2023-12-01,Ahmedabad,Owens Inc,Active,North,10365,3863456.17,859115.46,3085725.49,895861.5,2112164.16,835046.79,18526.75,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,68.44951590298461,27.061603266595174,297.7062701398939,2.068037302641089,Var 2%-3%,22.236966648440067
2023-12-01,Hyderabad,"Rhodes, Garrett and Chung",Active,West,9700,4848273.36,1007719.59,3914534.81,1210480.48,2600192.79,1238004.84,16526.68,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,66.42405588928713,31.625848283106723,403.5602896907217,1.3652991744236966,Var <2%,20.785123180430567
2023-12-01,Ahmedabad,"Wilson, Nelson and Hall",Active,West,10454,4208341.34,1251930.33,3056778.62,1086101.86,1912014.13,642257.11,19665.81,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,62.54997066159799,21.01091344325092,292.40277597092023,1.810678236017384,Var <2%,29.748782925483898
2023-12-01,Hyderabad,Sanders Ltd,Inactive,North,13704,5409077.46,1417097.16,4043987.38,1386647.67,2551544.84,1329057.96,15576.75,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,63.09477751139767,32.86503727912227,295.09540134267365,1.1233387065079048,Var <2%,26.198500030354527
2023-12-01,Bangalore,Jarvis-Smith,Active,South,11376,4495740.52,856329.06,3756060.47,1693474.75,1961807.99,508560.5,12770.95,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,52.2304687496152,13.539731430362195,330.1740919479606,0.7541269806355247,Var <2%,19.047564159685983
2023-12-01,Ahmedabad,Carter LLC,Active,North,13040,5976063.73,1020778.09,5026460.63,2050883.5,2892143.66,1703242.35,12860.53,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,57.53837288087941,33.88552055564394,385.4647722392638,0.6270726738013154,Var <2%,17.081111181523493
2023-12-01,Bangalore,Thompson-Weiss,Active,North,11797,3965793.02,691846.44,3397008.08,1439211.8,1880176.85,501018.13,15882.15,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,55.348024076527956,14.748805955150981,287.9552496397389,1.1035311133496821,Var <2%,17.445349177602818
2023-12-01,Bangalore,"Rojas, Allen and Lindsey",Active,North,11910,4592739.24,1353040.55,3274397.96,1339390.7,1799267.37,405396.27,23752.02,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,54.94956300302606,12.380788009042128,274.9284601175483,1.7733451486560272,Var <2%,29.460426105097138
2023-12-01,Pune,Sanders-Garcia,Active,West,9563,3797224.2,684117.49,3225560.32,1210491.99,1907933.17,513695.67,16644.56,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,59.1504414960065,15.925780919824808,337.2958611314441,1.3750243816152803,Var <2%,18.016252240254868
2023-12-01,Ahmedabad,"Buchanan, Williams and Hines",Active,East,13301,4851258.22,940243.23,3952716.86,1305410.64,2562633.68,1257611.6,29464.9,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,64.83220961088522,31.816384642334338,297.1744124501917,2.2571364976770836,Var 2%-3%,19.381430287996505
2023-12-01,Hyderabad,Higgins Inc,Inactive,West,10530,3802034.8,969351.45,2928574.69,1131179.33,1746950.56,507387.89,20986.1,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,59.651903909611406,17.32542085173863,278.11725451092116,1.8552407601012295,Var <2%,25.49559646324121
2023-12-01,Ahmedabad,"Bush, Ortiz and Williams",Active,West,11876,5780258.34,1384660.64,4488050.28,2146814.49,2195612.09,676323.2,10504.7,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,48.92128993706371,15.069421191956875,377.90925227349277,0.4893156837226303,Var <2%,23.954995755431927
2023-12-01,Bangalore,"Hurley, Porter and Perkins",Active,North,12859,4726958.19,958172.63,3862351.79,1672439.9,2080802.01,641684.89,26664.59,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,53.873963924969146,16.61383853385349,300.36175363558596,1.5943526580536618,Var <2%,20.27038512900407
2023-12-01,Bangalore,"Harris, Miller and Copeland",Inactive,West,8265,3238331.42,954262.03,2341179.77,1123438.31,1086348.97,-265256.02,29173.15,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,0% to 10%,46.401775033277346,-11.330015037674789,283.26433998790077,2.596773649280306,Var 2%-3%,29.46770747757498
2023-12-01,Pune,Thompson and Sons,Active,East,9992,3857119.63,608578.51,3305019.15,1174256.21,2015907.14,773703.63,24155.43,INR 20 to 30 lacs,More than 30%,EBITDA -ve,10% to 20%,60.995324036170864,23.409959061810582,330.7665282225781,2.0570834366717974,Var 2%-3%,15.778056383488423
2023-12-01,Hyderabad,Miranda-Burch,Inactive,South,11416,3668104.38,621998.09,3150071.09,1389156.83,1700670.05,364616.13,28176.54,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,53.988306975002274,11.574854013850208,275.93474859845827,2.028319581454313,Var 2%-3%,16.956935396696643
2023-12-01,Mumbai,Bailey Inc,Active,North,12421,5218803.5,1490274.2,3800285.2,1723616.73,2021973.93,593259.44,22458.75,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,53.205847024323326,15.610918885772044,305.9564608324612,1.3030013928908661,Var <2%,28.5558595950202
2023-12-01,Hyderabad,Allen Group,Inactive,East,11049,4535505.61,707774.1,3922986.44,1444885.65,2366564.56,1214100.67,14692.34,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,60.32558603490865,30.948377940353012,355.0535288261381,1.0168514027390334,Var <2%,15.605186298071846
2023-12-01,Pune,Mullins-Forbes,Inactive,North,12040,4726242.71,1222256.54,3603232.25,1310683.65,2157201.64,724586.0,25602.45,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,59.868514997888354,20.1093337794143,299.2717815614618,1.9533660925731395,Var <2%,25.861061629651267
2023-12-01,Hyderabad,"Russell, Ortiz and Cole",Inactive,South,7303,2368307.78,561003.54,1907692.86,800579.43,1005575.98,-356638.52,16768.67,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,52.71162885203648,-18.694755716598948,261.22043817609205,2.0945666815346478,Var 2%-3%,23.68794903844804
2023-12-01,Ahmedabad,"Mercado, Gonzalez and Miles",Inactive,East,9550,4648031.44,1064457.13,3687780.94,1177571.43,2439783.03,1243413.72,28784.48,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,66.15856716261459,33.717125291070026,386.1550722513089,2.444393543073646,Var 2%-3%,22.90124633924593
2023-12-01,Ahmedabad,"Scott, Taylor and Dean",Inactive,North,10422,3710342.9,708879.91,3103803.18,1091429.19,1908828.16,447821.64,29759.51,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,61.49965217833174,14.428158424658871,297.81262521588945,2.7266551300501685,Var 2%-3%,19.105509358717224
2023-12-01,Bangalore,Dean-Richardson,Active,East,10915,3924706.57,1147858.55,2909679.72,1235067.42,1529724.14,279113.1,23352.14,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,52.5736262134033,9.592571240108859,266.5762455336693,1.8907583198980344,Var <2%,29.246990304296816
